"year","country","contcod","mean","region","gdpppp","pop","expgdp","xpo","mpo","gdp","openness","dfigdp","er","inf","nint","rint","democr2","m2gdp","kopen","expk","impk","rgdpch","open_ppp","share1","share2","share3","share4","share5","share6","share7","share8","share9","share10"
1998,134,"MAR",2183,1,3708,27.775,0.310000002384186,9970,11425,35817.41015625,0.59733521938324,0.929994642734528,9.60400009155274,2.79999995231628,7.26000022888184,4.33852672576904,1,0.711967527866364,0.507791817188263,62793942135,106503000000,3847.13159179688,0.181777775287628,0.263169944286346,0.387769132852554,0.483050853013992,0.579019725322723,0.682775974273682,0.803023338317871,0.961520850658417,1.18277597427368,1.56550621986389,3.09322023391724
1999,134,"MAR",1.79769313486232e+308,1,3620,28.705,0.330000013113022,10624,11959,35277.49609375,0.640153169631958,2.40805077552795,9.80399990081787,0.699999988079071,6.3899998664856,5.6504487991333,0,0.780632495880127,0.533984661102295,67710641515,109993000000,3777.41137695312,0.188030064105988,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
2000,134,"MAR",1.79769313486232e+308,1,3591,29.173,1.79769313486232e+308,10453,12538,33345.39453125,0.689480543136597,0.603681564331055,10.6260004043579,1.89999997615814,5.15999984741211,3.19921970367432,1.79769313486232e+308,0.826296150684357,0.568133533000946,70710341207,118546000000,3716.70458984375,0.200259953737259,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
2001,1.79769313486232e+308,"MAR",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
2002,1.79769313486232e+308,"MAR",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
1975,131,"MDA",1.79769313486232e+308,4,3958,3.839,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
1976,131,"MDA",1.79769313486232e+308,4,4299,3.870363,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
1977,131,"MDA",1.79769313486232e+308,4,4388,3.901983,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
1978,131,"MDA",1.79769313486232e+308,4,4475,3.933861,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
1979,131,"MDA",1.79769313486232e+308,4,4743,3.966,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
1980,131,"MDA",1.79769313486232e+308,4,4790,4.002,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
1981,131,"MDA",1.79769313486232e+308,4,4747,4.038,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
1982,131,"MDA",1.79769313486232e+308,4,5415,4.076,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
1983,131,"MDA",1.79769313486232e+308,4,5656,4.116,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
1984,131,"MDA",1.79769313486232e+308,4,5777,4.155,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
1985,131,"MDA",1.79769313486232e+308,4,5437,4.192,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
1986,131,"MDA",1.79769313486232e+308,4,5723,4.231,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
1987,131,"MDA",1.79769313486232e+308,4,5721,4.273,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,7256.15380859375,1.79769313486232e+308,1.79769313486232e+308,1.79999995231628,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
1988,131,"MDA",3465,4,5740,4.314,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,8190.8330078125,1.79769313486232e+308,1.79769313486232e+308,2.20000004768372,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,0.549206376075745,0.609235227108002,0.66233766078949,0.722077906131744,0.811544001102448,0.96421355009079,1.15757572650909,1.31746029853821,1.47215008735657,1.7327561378479
1989,131,"MDA",1.79769313486232e+308,4,6142,4.35,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,9348.3330078125,1.79769313486232e+308,1.79769313486232e+308,3.40000009536743,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
1990,131,"MDA",1.79769313486232e+308,4,5695,4.362,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,10567.5,1.79769313486232e+308,1.79769313486232e+308,6.69999980926514,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
1991,131,"MDA",1.79769313486232e+308,4,4701,4.36,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,4046.87524414062,1.79769313486232e+308,1.79769313486232e+308,30,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,3,0.000149992265505716,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
1992,131,"MDA",1.79769313486232e+308,4,3314,4.351,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,2822.05883789062,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,5,1.79769313486232e+308,0.938803493976593,4438000128,4629700096,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
1993,131,"MDA",1332,4,3277,4.348,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,4463.2353515625,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,5,1.79769313486232e+308,0.612354636192322,2469700096,3475300096,1.79769313486232e+308,1.79769313486232e+308,0.246246248483658,0.384384393692017,0.493243247270584,0.598348319530487,0.712462484836578,0.840090095996857,1.02477478981018,1.31456458568573,1.68468463420868,2.69969964027405
1994,131,"MDA",1.79769313486232e+308,4,2254,4.348,1.79769313486232e+308,651,751,2722.298828125,0.515005886554718,0.426110476255417,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,7,1.79769313486232e+308,0.759237766265869,2690885888,3573410560,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
1995,131,"MDA",1.79769313486232e+308,4,2228,4.339,1.79769313486232e+308,884,1006,3092.93530273438,0.611070036888122,0.837392210960388,1.79769313486232e+308,12.1000003814697,1.79769313486232e+308,1.79769313486232e+308,7,1.79769313486232e+308,0.995053172111511,3711679744,4467961344,2378.900390625,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
1996,131,"MDA",1.79769313486232e+308,4,2060,4.325,1.79769313486232e+308,929,1249,1695.13049316406,1.28485679626465,1.39812254905701,1.79769313486232e+308,20.8999996185303,25.4300003051758,3.74690294265747,7,1.79769313486232e+308,1.2918416261673,4309510144,5763753984,2264.20458984375,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
1997,131,"MDA",1.79769313486232e+308,4,2094,4.312,1.79769313486232e+308,1057,1434,1930.07141113281,1.29062581062317,4.07756900787354,1.79769313486232e+308,8,23.4699993133545,14.3240690231323,7,1.79769313486232e+308,1.52993428707123,5229431917,7087961718,2344.81225585938,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
1998,131,"MDA",1973.00012207031,4,1920,4.298,1.79769313486232e+308,794,1229,1698.71508789062,1.19090008735657,4.44453573226929,1.79769313486232e+308,6.59999990463257,21.6800003051758,14.1463394165039,7,1.79769313486232e+308,1.41360914707184,4072963812,6306630192,2145.63208007812,1.79769313486232e+308,0.210846424102783,0.357830703258514,0.460212886333466,0.559553980827332,0.67967563867569,0.833248853683472,0.99847948551178,1.23365437984467,1.59655344486237,3.0694375038147
1999,131,"MDA",1.79769313486232e+308,4,1863,4.282,1.79769313486232e+308,613,779,1173.43151855469,1.18626439571381,3.44289374351501,1.79769313486232e+308,45.9000015258789,27.5400009155273,-12.5839595794678,7,1.79769313486232e+308,1.02376222610474,3150280822,4009448292,2048.73901367188,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
